candidate_id,raw_id,source_id,title,candidate_asset_symbol,source_quality_score,text_quality_score,timeliness_score,duplicate_score,relevance_score,duplicate_count,overall_quality,grade,recommended_action,quality_flags
cand_01102,news:1033:e47265d698dc894d,news:jin10,印尼央行行长：我们相信，尽管加息50个基点，印尼GDP增长仍将保持在预期范围内,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01108,news:1033:229cfa1788a658f9,news:jin10,印尼央行行长：我们相信，印尼盾在6月将保持稳定,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01111,news:1033:995296ea32c641dc,news:jin10,印尼央行行长：我曾多次表示，我们已加大了在岸和离岸货币干预的力度，以捍卫印尼盾,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01112,2057124951925428373,webhook,"JUST IN: Strive's $SATA is now estimated to have raised enough money to buy over 65 #Bitcoin today.

TRACK IT LIVE: http",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01115,news:1033:ab2861101a2e3ced,news:jin10,印尼央行行长：连续表态（共 2 条）,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01117,news:1033:62c1587397c141d0,news:jin10,印尼央行行长：我们的决定是经过深思熟虑的，优先考虑稳定，同时也支持经济增长,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01118,2057124186632671278,webhook,"⚡️ BEZOS: “If I do my job right, the value to society from my companies will be much larger than the good I do through c",,100,100,70,40,20,1,66.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,potential_duplicate"
cand_01120,news:1033:da586e3b538ede2d,news:jin10,外交部：中方决定将对俄罗斯免签政策延长至2027年12月31日,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01125,news:1033:ebeed729cb688d0a,news:jin10,上海黄金交易所黄金T+D 5月20日（周三）收盘下跌1.36%报984.9元/克；上海黄金交易所白银T+D 5月20日（…,,100,100,70,100,15,0,74.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01128,2057121800082055583,webhook,👑👑👑,,100,10,70,100,20,0,53.0,garbage,archive,"short_title,emoji_heavy,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01131,2057121386934485196,webhook,NEW: U.S. officially indicts 94-year-old former Cuban President Raul Castro.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01132,news:1033:ba85f1c372b0cc70,news:jin10,印尼央行行长：从7月1日起放宽宏观审慎中介比率规则,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01140,news:1033:94ebe920ca9bf2ea,news:jin10,据塔斯社引述克里姆林宫发言人的话称，俄罗斯军方正在密切监视有关无人机穿越波罗的海国家领空的情况，并正在制定相应的应对措施,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01145,news:1033:14ed7972f985600b,news:jin10,市场消息：美国希望乌克兰协助放宽对白俄罗斯钾肥的限制,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01149,2057117493244596279,webhook,👑👑👑,,100,10,70,100,20,0,53.0,garbage,archive,"short_title,emoji_heavy,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01150,2057117297878221302,webhook,👑👑👑,,100,10,70,100,20,0,53.0,garbage,archive,"short_title,emoji_heavy,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01154,2057116245657620589,webhook,🔥🔥🔥,,100,10,70,100,20,0,53.0,garbage,archive,"short_title,emoji_heavy,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01156,news:1033:6bd2edfa15e04a7f,news:jin10,印尼央行行长：保持2026年GDP展望在4.9%至5.7%范围内不变,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01161,news:1033:dc22fcda789fb4f6,news:jin10,印尼央行行长：国内经济增长势头需要保持,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01162,2057115659054579771,webhook,"LIVE: Bitcoin Treasury Roundtable

✅Bear Market Over.
💰Strive's Daily Dividends.
🟠Digital Credit Is On The Rise.

Joinin",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01170,news:1033:5cb246df7fed0fbc,news:jin10,A股收评：沪指震荡回升收跌0.18% 半导体板块集体爆发,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01171,news:1033:2d431f37ed59220e,news:jin10,沪深两市今日成交额合计29537.15亿元，中芯国际成交额居首,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01181,2057113548883472727,webhook,CME：清晰法案签署将进一步巩固比特币在金融领域的地位,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01182,news:1033:b6e20f33263ed85b,news:jin10,挪威石油局：4月石油产量初值为194.4万桶/日，天然气产量初值为102亿立方米,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01183,news:1033:0ab2a73c3d59898e,news:jin10,联合国秘书长古特雷斯：联合国在遏制全球冲突剧增方面面临极大困难,,100,70,70,100,0,0,63.0,garbage,archive,"spam_keyword,missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01185,2057113009399672958,webhook,"K3 Capital (@k3_capital) withdrew 7,930 $ETH worth $16.88M from #Binance.

https://t.co/iaarxLJij1 https://t.co/Fte4c6rE",ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01186,2057112853400723737,webhook,Railgun has risen to a leading position among privacy protocols with $4.7 million in annualized fees https://t.co/O3HaBo,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01188,2057112672957546753,webhook,"🚨 🚨 🚨 🚨 🚨  1,302 $BTC (100,840,113 USD) transferred from Coinbase Institutional to unknown new wallet

https://t.co/40ft",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01195,2057111462913434040,webhook,https://t.co/wsDHAM31n6,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01199,2057109856859922865,webhook,"JUST IN: Intuit to reportedly lay off 3,000 workers, cutting 17% of its staff.",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01200,2057109852321992793,webhook,"Next week I’m headed to Tokyo to meet with the X Japan team.

What is the most American thing I can bring them?",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01206,2057108702297985503,webhook,MoneyGram named 'anchor remittance validator' for Stripe-backed Tempo blockchain,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01210,2057107499283873799,webhook,"Ladies and gentlemen, https://t.co/wWFiMBb658",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01212,news:1033:6cbf77b0a3261336,news:jin10,瑞典央行副行长扬松：我仍然抱有希望，认为中东影响可能相对有限，尤其是在瑞典,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01216,2057106734309597693,webhook,"JUST IN: Switzerland encourages workers to retire later, offering incentives to stay employed beyond age 65.",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01224,2057104990708314166,webhook,228 would probably pass now,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01225,news:1033:cc38e501a01ecbb3,news:jin10,俄罗斯国防部：在核力量演习期间，确保了核弹药可被运送到导弹旅的场内储存设施中,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01226,2057104757500571919,webhook,"Iran envoy: Sanctions and military threats are two sides of pressure policy against nations

https://t.co/KQXcSlCbXp htt",,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01227,news:1033:33bb151b8ec3e97d,news:jin10,据国际文传电讯社：俄罗斯国防部表示，在核力量演习期间，进行了提高部队和编队至最高战备状态的程序演练,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01229,2057104171090723167,webhook,JUST IN: Nvidia to report Q1 earnings after market close today.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01232,2057103459812319382,webhook,"Catena Labs lands $30 million Series A, files for national trust bank charter to underpin agentic finance",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01236,2057102887130689563,webhook,美国交易所River披露持有437枚BTC，成为第九大私人BTC财库,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01238,2057102563179413533,webhook,Oi is a better metric imho,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01242,news:1033:b9a23fe3d94456ca,news:jin10,印度巴拉特石油公司：公司正从未受制裁的实体购买俄罗斯石油,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01244,news:1033:b1ae09ac454931af,news:jin10,据国际文传电讯社：俄罗斯向印度供应S-400防空系统的进度正常,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01246,2057101609520312472,webhook,🇭🇰 UPDATE: Hong Kong’s SFC says scammers are charging fake fees to “recover” past investment losses. https://t.co/Un96f9,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01248,2057101254711775371,webhook,Write a program so critical that it gets optimized,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01252,2057100961965887861,webhook,"🚨 NEW POLYMARKET: What will Trump say during his Coast Guard Keynote this morning?
https://t.co/OPdwXPH8jW",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01253,news:1033:c7be518cd5c1888a,news:jin10,日本首相高市早苗：可能的额外预算主要旨在应对中东局势,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01257,2057100205498175701,webhook,What Really Happens After the US CLARITY Act? [ft. Gate founder] #CHAINREACTION https://t.co/mwgfCcrTGP,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01261,2057099271829143855,webhook,"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,251 $BTC (173,726,420 USD) transferred from Coinbase Institutional to unknown new wallet

https://t.co/",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01262,2057099218762789203,webhook,"JUST IN: US &amp; Cuba projected to hold a diplomatic meeting by the end of the month, as tensions rise.

62% chance. ht",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01270,2057098368393118023,webhook,吴说每日晚报 https://t.co/bFPDBLfNty,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01283,2057096425545126110,webhook,BREAKING: TSA now allows medical marijuana on flights — in both carry-on &amp; checked bags. https://t.co/x8k9Xp5YOW,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01284,news:1033:e2fb21ea4e90872b,news:jin10,韩国总统李在明：以色列在违反国际法的情况下，以不正当的理由绑架了一名韩国公民,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01285,2057095845267288193,webhook,JUST IN: Trump says he thinks it’s “good” Xi is meeting with Putin.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01287,news:1033:5c19ec48dd28f8ad,news:jin10,当地州长称，俄罗斯下诺夫哥罗德地区两处工业场所遭无人机袭击起火,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01288,2057095203912135078,webhook,Variational raises $50 million Series A to bring liquidity from traditional markets to blockchain rails,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01289,2057094414762135980,webhook,"IRGC Navy says transits via Strait of Hormuz proceed under its coordination

https://t.co/MSzXkFAKQU https://t.co/yvH1Ph",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01290,2057094252870439276,webhook,"President @drpezeshkian praises oil industry for uninterrupted fuel supply amid war

https://t.co/Ca0pGeQ6eN https://t.c",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01292,news:1033:f8a1a23c0dd16dd5,news:jin10,印度巴拉特石油公司：3月当季俄罗斯石油加工量占比已增至31%，而12月当季为25%,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01295,2057092616458477876,webhook,JUST IN: Standard Chartered CEO reassures staff following backlash over his remark about using AI to replace “lower-valu,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01299,news:1033:ff8ea243ebfacda3,news:jin10,日本石油协会会长：预计在夏季期间确保足够的替代石油产品,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01304,2057091471522566411,webhook,"🔥NVIDIA'S REPORT TONIGHT COULD MAKE OR BREAK THE ENTIRE AI RALLY

Nvidia $NVDA reports earnings at 5PM ET, and Wall Stre",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01309,2057090259553251673,webhook,"$NVDA earnings day, did Jensen sign enough boobs to keep my AI stonks afloat?",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01317,2057088719769780573,webhook,JUST IN: WHO confirms the Ebola outbreak in Africa has surpassed 600 suspected cases.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01319,2057088152926355732,webhook,"Speech by Governor Barr on consumer financial health metrics: https://t.co/wXjSy2DXGS

Learn more about Governor Barr: h",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01328,2057086584760250818,webhook,📉JUST IN: Stock market drops to its LOWEST level of Greed in over a month.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01334,news:1033:f349438b286df7a4,news:jin10,据克里姆林宫记者，美国总统特使威特科夫很快将访问俄罗斯,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01340,2057083930176577645,webhook,"🔥 BITWISE SAYS HYPE IS UNDERVALUED

Bitwise CIO Matt Hougan says the market is wrongly valuing Hyperliquid as only a per",HYPE,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01343,2057083891463410138,webhook,"BlackRock dumped 10,086 $BTC($782.7M) in the past 2 days!

https://t.co/qmuDIrPHc6 https://t.co/e9RAmTdzCT",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01350,2057082357526438386,webhook,https://t.co/3jYX1ODJ1L,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01355,news:1033:7a68985f2c0d9602,news:jin10,俄罗斯地方当局称，下诺夫哥罗德地区遭到无人机袭击,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01356,2057080391710720357,webhook,JUST IN: Trump reportedly preparing to tell NATO allies that U.S. will reduce the forces it makes available to the allia,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01358,2057080039171301748,webhook,"Blackrock deposited 4,986 $BTC ($386.2M) and 28,081 $ETH ($59.8M) into #Coinbase.

https://t.co/pyOLoPpL7H https://t.co/",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01366,2057077581485089258,webhook,南卡罗来纳州州长签署法案允许企业使用比特币和加密货币,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01370,2057076373517107577,webhook,"📽️WATCH: New footage shows U.S. combat operations in the Middle East unfolding in real time, as CENTCOM says American fo",,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01373,2057075685487686098,webhook,"🚨 UPDATE: Goldman Sachs sold $152M $XRP, $500M $ETH and $450M $BTC, but bought $HYPE, per Arkham. https://t.co/cgnBObOtW",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01378,2057073603179667545,webhook,🚨 NEW POLYMARKET:  What will Candace Owens &amp; Hunter Biden say on today’s podcast? https://t.co/ANAoxiV7dD,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01390,2057071462570185026,webhook,"🚨 🚨 🚨  671 $BTC (52,036,001 USD) transferred from Coinbase Institutional to unknown wallet

https://t.co/kxOuX2O8fA",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01394,news:1033:c43d825cd2865e69,news:jin10,据CNBC：英伟达(NVDA.O)将在新加坡设立研究中心,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01396,2057070236050887108,webhook,"🚨 🚨 🚨  671 $BTC (52,001,867 USD) transferred from Coinbase Institutional to unknown wallet

https://t.co/sUFJbHE5pp",BTC,100,100,70,40,100,1,86.5,potential,continue_classify,"missing_source_lag,potential_duplicate"
cand_01397,news:1033:3498d9c32f0b1e46,news:jin10,印度尼西亚总统：我不希望我们的棕榈油价格受到其他国家的影响,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01399,news:1033:0ba582630d6031e8,news:jin10,据英国金融时报：欧盟各国政府正在讨论，由前欧洲央行行长德拉基还是前德国总理默克尔来代表欧盟与俄罗斯总统普京进行潜在谈判,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01401,2057069952536809960,webhook,"🚨 🚨 🚨  671 $BTC (52,001,867 USD) transferred from Coinbase Institutional to unknown wallet

https://t.co/lNv9SOkmGb",BTC,100,100,70,40,100,1,86.5,potential,continue_classify,"missing_source_lag,potential_duplicate"
cand_01406,2057069040997449816,webhook,Governments can respond to energy and food price shocks in ways that help vulnerable people and keep businesses open wit,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01407,news:1033:2d4152309d366220,news:jin10,马来西亚四月石油产品出口同比激增70.2%，达到144.7亿林吉特,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01410,news:1033:1b4e758221a3dfcd,news:jin10,俄罗斯总统普京：（关于中东局势）谈判尤为重要,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01423,2057063787056746866,webhook,"🚨 🚨 🚨  671 $BTC (52,006,931 USD) transferred from Coinbase Institutional to unknown wallet

https://t.co/bbFaBWLbnz",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01431,news:1033:8d7e4aa1a52b9466,news:jin10,知情人士：印度拟派油轮穿越霍尔木兹海峡，恢复中东能源进口,,100,70,70,100,0,0,63.0,garbage,archive,"spam_keyword,missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01437,2057059959314215347,webhook,JUST IN: The pre-market is open. Strive's $SATA #Bitcoin accumulation has started. Will Strive set a new weekly record t,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01449,news:1033:3d12ed76795af809,news:jin10,俄罗斯总统普京乘车抵达北京人民大会堂,,100,80,70,100,0,0,65.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01454,2057053732039426397,webhook,⚡️ NEW: Robinhood has listed Algorand’s $ALGO. https://t.co/hTIw5xSxQt,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01455,2057053731204612585,webhook,"This 1990 Trump interview is SAVAGE.

Barbara Walters confronted Trump over his “billionaire” image,  brought up his $3",,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01456,2057053718294807007,webhook,"JUST IN: Strive's $SATA has bought an estimated 218 #Bitcoin in the last 2 days.

If $SATA holds the pace this week, it",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01462,news:1033:973e703579777c4d,news:jin10,当地州长称，俄罗斯斯塔夫罗波尔地区内维诺莫伊斯克周边的工业区在无人机袭击后未受损害,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01463,news:1033:0d93d132374bef8f,news:jin10,当地州长称，俄罗斯在列宁格勒地区击落无人机,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01471,2057047734302146775,webhook,"President @drpezeshkian: Old methods cannot solve Iran’s current challenges

https://t.co/vezE1rGxz8 https://t.co/zDrsDM",,100,100,70,100,35,0,79.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics"
cand_01485,2057044582035030164,webhook,$HYPE fifty American dollars https://t.co/m4aAv9x9vu,HYPE,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01486,2057044410798350437,webhook,JUST IN: More than 60 British Labour MPs call for a review of the UK's voting system.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01491,2057043418694463559,webhook,https://t.co/hazgmSisxc,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01498,news:1033:004e38645821a0ff,news:jin10,韩国股市将于6月3日地方选举日休市,,100,100,70,100,45,0,81.75,potential,continue_classify,"missing_source_lag,missing_asset,macro_wire_without_asset"
cand_01500,news:1033:55d74b88a542911d,news:jin10,美国中央司令部：美军正继续全面执行针对伊朗的海上封锁行动,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01503,2057040524737904956,webhook,Good morning. Today is going to be a great day. Let’s get after it relentlessly.,,100,100,70,40,20,1,66.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,potential_duplicate"
cand_01508,2057038749184225677,webhook,Qivalis获得37家欧洲银行支持其欧元稳定币项目,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01517,news:3002:e8b66080fcc772a7,tg:onemillion_ai,扎克伯格解释追踪员工键鼠原因：外包太笨，而你们很聪明,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01528,news:1033:0b6dc4eeb97588ca,news:jin10,黄金期货瞬时波动系有某客户申报较大手数卖出指令全部成交所致,,100,100,70,100,45,0,81.75,potential,continue_classify,"missing_source_lag,missing_asset,macro_wire_without_asset"
cand_01531,2057030479182983227,webhook,"哈佛来币圈都得亏 1.5 亿再挨两脚
Fake News？—— 不，这次还真就这样

10.7w-11.4w 买 $BTC，4000 美金买 $ETH
来看看全球最顶尖的学府之一是如何在加密领域「追涨杀跌」的😬👇",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01536,2057028775058055190,webhook,"IRGC warns Iran will push conflict beyond region if aggression resumes

https://t.co/eJtL4mzX1x https://t.co/RzPtZbisCL",,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01538,2057027801300230654,webhook,🚨 NEW POLYMARKET: Largest private company at the end of next month? https://t.co/woj7P6ipZR,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01551,news:1033:9ddac2463ce5e111,news:jin10,上海黄金交易所黄金T+D 5月20日（周三）早盘盘初下跌1.01%报988.46元/克；上海黄金交易所白银T+D 5月2…,,100,100,70,100,15,0,74.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01552,2057024533367046583,webhook,What was your gateway into crypto?,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01556,2057023529208754279,webhook,"ANYONE with a laptop can now access spy-grade surveillance tools for FREE.

It's called OSIRIS, an open-source clone of",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01564,news:1033:f680056f2966decd,news:jin10,美军驻欧洲旅级战斗队总数缩减至3个,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01565,news:1033:3f05ce6a16260ded,news:jin10,汇丰银行CEO：员工应积极拥抱人工智能转型，而非抵制,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01567,news:1033:0131d80b5c571008,news:jin10,汇丰银行CEO：随着银行将重点放在员工再培训上，人工智能将摧毁某些工作岗位，同时也会创造新的就业机会,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01576,2057018554172522741,webhook,"🇺🇸 LUMMIS: “If you think the status quo protects American consumers, explain FTX. I spent years working on the CLARITY A",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01581,news:1033:7804cc5963e98060,news:jin10,银河证券：绿色电力与算力协同有望实现互利共赢 绿电价值迎重估,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
