candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags
cand_00011,2056561304169812267,2026-05-19T02:23:18Z,2026-05-19 10:23:18 UTC+8,2026-05-19T02:23:18Z,2026-05-19 10:23:18 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:23:18 UTC+8,2026-05-19T02:23:18Z,2026-05-19 10:23:18 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,黑客攻击Monad Echo协议，损失约7600万美元,"币界网消息，据Lookonchain报道，Monad Echo协议遭遇重大黑客攻击，攻击者铸造了1,000枚eBTC，价值约7660万美元。黑客allegedly将部分资金作为抵押在Curvance借入WBTC，并将资产跨链至以太坊，随后将其兑换为ETH，并通过Tornado Cash转移了约385 ETH。目前，攻击者仍控制着约955枚eBTC，价值超过7300万美元。这已是短短4天内发生的第三起重大加密攻击事件。",webhook,,ETH,ETHUSDT,ETHUSDT,hack_security,risk,4,single_asset,high,high,true,,,market_wide_event
cand_00012,2056561206752604639,2026-05-19T02:22:55Z,2026-05-19 10:22:55 UTC+8,2026-05-19T02:22:55Z,2026-05-19 10:22:55 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:22:55 UTC+8,2026-05-19T02:22:55Z,2026-05-19 10:22:55 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,JUST IN: Philippine President Marcos announces the Philippines would have “no choice” but to be involved in any Taiwan c,JUST IN: Philippine President Marcos announces the Philippines would have “no choice” but to be involved in any Taiwan conflict.,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00013,2056560536590893213,2026-05-19T02:20:15Z,2026-05-19 10:20:15 UTC+8,2026-05-19T02:20:15Z,2026-05-19 10:20:15 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:20:15 UTC+8,2026-05-19T02:20:15Z,2026-05-19 10:20:15 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"⚡️ NOW: Elon Musk's X launches Creator Connect, an AI-powered tool that matches brands with the right creators in real-t","⚡️ NOW: Elon Musk's X launches Creator Connect, an AI-powered tool that matches brands with the right creators in real-time based on campaign goals and audience trends. https://t.co/dHunNloQOx",webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00014,news:1033:d3dce7a276af46c5,2026-05-19T02:19:51Z,2026-05-19 10:19:51 UTC+8,2026-05-19T02:19:51Z,2026-05-19 10:19:51 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 10:19:51 UTC+8,2026-05-19T02:19:51Z,2026-05-19 10:19:51 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美国国务院批准向比利时出售AGM-184联合打击导弹及相关设备，预计成本约为2.36亿美元,美国国务院批准向比利时出售AGM-184联合打击导弹及相关设备，预计成本约为2.36亿美元。,news:jin10,https://www.jin10.com/detail/20260519021951728800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00015,news:1033:c4a4f1a8ca05f505,2026-05-19T02:18:20Z,2026-05-19 10:18:20 UTC+8,2026-05-19T02:18:20Z,2026-05-19 10:18:20 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 10:18:20 UTC+8,2026-05-19T02:18:20Z,2026-05-19 10:18:20 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,OpenAI 律师：（关于OpenAI与埃隆·马斯克的诉讼判决）即使有上诉，对我们的立场也非常有信心,OpenAI 律师：（关于OpenAI与埃隆·马斯克的诉讼判决）即使有上诉，对我们的立场也非常有信心。,news:jin10,https://www.jin10.com/detail/20260519021820181800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00016,2056558668813148369,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:12:50 UTC+8,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"5/18 Ethereum ETF Net Flow: $-84.14m
$ETHA (BlackRock): –$55.40m
$FETH (Fidelity): –$14.70m
$ETHW (Bitwise): $0.00m
$TET","5/18 Ethereum ETF Net Flow: $-84.14m
$ETHA (BlackRock): –$55.40m
$FETH (Fidelity): –$14.70m
$ETHW (Bitwise): $0.00m
$TETH (21Shares): $0.00m
$QETH (Invesco): $0.00m
$EZET (Franklin): $0.00m
$ETHV (VanEck): $0.00m
$ETHB (BlackRock Staked): –$0.01m
$ETHE (Grayscale): –$3.96m
$ETH (Grayscale mini): –$10.08m",webhook,,ETH,ETHUSDT,ETHUSDT,staking_governance,observe,3,single_asset,high,high,false,,,
cand_00017,2056558540387749929,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:12:19 UTC+8,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"黑石以太坊ETF 5月18日净流出26,269 ETH，交易量达5亿美元","币界网消息，黑石以太坊ETF（$ETHA）在5月18日的净流出为26,269 ETH，按当前价格计算约合5540万美元，交易量为5亿美元。同时，黑石质押以太坊ETF（$ETHB）净流出3 ETH，持有量为286,065 ETH，其中质押ETH为226,835枚，未质押ETH为59,230枚。",webhook,,ETH,ETHUSDT,ETHUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00018,2056557451898499121,2026-05-19T02:08:00Z,2026-05-19 10:08:00 UTC+8,2026-05-19T02:08:00Z,2026-05-19 10:08:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:08:00 UTC+8,2026-05-19T02:08:00Z,2026-05-19 10:08:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,JUST IN: Starbucks Korea chief fired over “inappropriate marketing” tied to South Korea’s democracy protest anniversary.,JUST IN: Starbucks Korea chief fired over “inappropriate marketing” tied to South Korea’s democracy protest anniversary.,webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00019,news:1033:be108cb00b195d7a,2026-05-19T02:05:26Z,2026-05-19 10:05:26 UTC+8,2026-05-19T02:05:26Z,2026-05-19 10:05:26 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 10:05:26 UTC+8,2026-05-19T02:05:26Z,2026-05-19 10:05:26 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,特朗普称“不考虑向德黑兰作出任何让步”,当地时间5月18日，在收到伊朗关于旨在结束战事的最新协议草案回复后，美国总统特朗​​普表示，他“不考虑”向德黑兰作出任何让步。特朗普还警告称，伊朗已然知晓“即将发生什么”。特朗普表示，他对德黑兰的回复并不感到“沮丧”。他同时指出，伊朗完全清楚美国有能力给其造成更沉重的打击。特朗普说：“我可以告诉你，他们现在比以往任何时候都更渴望达成协议，因为他们知道接下来即将发生什么。”,news:jin10,https://www.jin10.com/detail/20260519020526852800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00020,news:1030:f18267888a80d4c7,2026-05-19T02:00:40Z,2026-05-19 10:00:40 UTC+8,2026-05-19T02:00:40Z,2026-05-19 10:00:40 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-19 10:00:40 UTC+8,2026-05-19T02:00:40Z,2026-05-19 10:00:40 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,The XRP Asian Breakout: Japan And South Korea Lead The Charge | Bitcoinist.com,"The XRP Asian Breakout: Japan And South Korea Lead The Charge | Bitcoinist.com Press Releases Submit a press release Read All Contact us Advertise No Result View All Result Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Ethereum Casinos Solana Casinos LiteCoin Casinos DogeCoin Casinos Live Crypto Casinos New Casinos Instant Withdrawal Casinos Cash App Casinos No KYC Casinos VPN Casinos Offshore Casinos Crypto Casinos IT Crypto Casinos ES All Guides Crypto Casinos JP Crypto Casinos SG Crypto Casinos MY Crypto Casinos KR No GAMSTOP Casinos in UK No Cruks Casinos NL Crypto Betting No ID sportsbooks Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Aviator Sites Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games Breaking News: HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Ethereum Casinos Solana Casinos LiteCoin Casinos DogeCoin Casinos Live Crypto Casinos New Casinos Instant Withdrawal Casinos Cash App Casinos No KYC Casinos VPN Casinos Offshore Casinos Crypto Casinos IT Crypto Casinos ES All Guides Crypto Casinos JP Crypto Casinos SG Crypto Casinos MY Crypto Casinos KR No GAMSTOP Casinos in UK No Cruks Casinos NL Crypto Betting No ID sportsbooks Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Aviator Sites Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games No Result View All Result Breaking News: HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY The XRP Asian Breakout: Japan And South Korea Lead The Charge by Christian Encila Last Updated: May 18, 2026 9:00 pm · Posted in Crypto News Trusted Editorial content, reviewed by leading industry experts and seasoned editors. Ad Disclosure SBI Group is reportedly planning to list a combined Bitcoin and XRP exchange-traded fund on the Tokyo Stock Exchange , with a target of $32 billion in assets under management within three years of launch. Japan’s Financial Services Agency is already reviewing crypto assets more seriously as financial instruments, according to reports. The development signals a shift in how major Asian financial institutions are treating digital assets — not as fringe speculation, but as a category worth institutional attention. Related Reading: BREAKING – Bitcoin Depot, Operator Of 9,000+ ATMs, Files For Bankruptcy Protection A Culture Built For This Moment The story of XRP in Asia did not start with crypto. It started with interest rates. Japan spent decades in a near-zero or negative rate environment, leaving ordinary savers with little to show from traditional bank accounts. That created a generation of retail investors willing to take on risk. Japan grew into one of the world’s largest retail foreign exchange trading markets, with households actively trading global currencies through online platforms in search of returns they could not find at home. SBI IS BRINGING XRP TO THE TOKYO STOCK EXCHANGE 🇯🇵 SBI Group: planning a BITCOIN + XRP ETF listed on TSE and a $32 BILLION AUM target within 3 years of launch. Japan’s FSA is already reviewing crypto as a FINANCIAL INSTRUMENT. 🔥 $XRP $BTC pic.twitter.com/ardNDDKiMb — Xaif Crypto (@Xaif_Crypto) May 17, 2026 When crypto came along, many of those same investors found it familiar territory. South Korea followed a similar path — sluggish local returns pushed retail money toward high-yield alternatives, and digital assets filled that gap. Fiona Murray, Ripple’s vice president for the Asia-Pacific region, pointed to that history when discussing the crypto’s strong following in both countries. “In countries like Japan and Korea, we see retail holders of XRP as a store of value and looking for that next piece,” Murray said. She attributed Japan’s appetite for alternative assets directly to its long period of low returns: “They’ve had a lower negative interest rate environment for decades now.” BTCUSD trading at $1.39 on the 24-hour chart: TradingView Related Reading: CLARITY Act Could Unlock Wider Tech Growth In America, Says a16z 🇯🇵🇰🇷Ripple’s APAC VP: “Low interest rate economies push retail into ALTERNATIVE ASSETS XRP is becoming their STORE OF VALUE.🤯 0% savings rate did this. $XRP https://t.co/gXfcAe5tld pic.twitter.com/Vv6YAdqraw — Xaif Crypto (@Xaif_Crypto) May 17, 2026 XRP’s Place Between Two Worlds Part of XRP’s appeal in Asia comes from its connection to established financial institutions. SBI Holdings , one of Japan’s major financial groups, has been closely associated with the altcoin for years. For many investors, that relationship puts XRP in a middle ground between traditional banking and the broader crypto market — neither purely speculative nor fully conventional. XRP’s near-instant settlement and low transaction fees have made it attractive to users dealing with the slow pace and high costs of conventional banking transfers. Featured image from PlanetofHotels, chart from TradingView Editorial Process for bitcoinist is centered on delivering thoroughly researched, accurate, and unbiased content. We uphold strict sourcing standards, and each page undergoes diligent review by our team of top technology experts and seasoned editors. This process ensures the integrity, relevance, and value of our content for our readers. Share Tweet Share Share Sign Up for Our Newsletter! For updates and exclusive offers enter your email. Sign Up I consent to my submitted data being collected and stored. Leave this field empty if you're human: Christian Encila Follow Christian, a journalist and editor with leadership roles in Philippine and Canadian media, is fueled by his love for writing and cryptocurrency. Off-screen, he's a cook and cinephile who's constantly intrigued by the size of the universe. Full Profile Related Posts Analyst Predicts Bitcoin And Ethereum Price For The Rest Of 2026, What To Expect 8 hours ago Crypto Systems Could Be Outpaced By Quantum Tech By 2033, Says Hoskinson 1 day ago CLARITY Act Could Unlock Wider Tech Growth In America, Says a16z 1 day ago Crypto Confidence Surges As Italy’s Largest Bank Doubles Holdings In Q1 1 day ago Crypto Report Card: How Institutional Investors Allocated Capital In Q1 2026 1 day ago $10M Gone: Thorchain Exploit Triggers Security Fears Across DeFi 1 day ago Premium Sponsors Press Releases Best Crypto to Buy Before Exchange Listings? Divine Ray... 3 days ago Binance Moves Toward Autonomous Crypto Trading with Launch... 3 days ago 알트코인 모멘텀 부활… 20% 급등한... 5 days ago Bitcoin oscila tras el rechazo de Trump a propuesta iraní... 1 week ago Divine Ray ICO Off to a Strong Start – Here’s What... 2 weeks ago Bitcoin news portal providing breaking news, guides, price analysis about decentralized digital money & blockchain technology. Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews Altcoins News Price Ethereum Ripple Litecoin EOS Categories Blockchain Security FinTech Technology Trending Breaking News Press Releases How to About Us Advertise Contact us Editorial Policy Privacy Policy © 2026 Bitcoinist.com . All Rights Reserved. Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Crypto Betting Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games Advertise © 2025 Bitcoinist . All Rights Reserved. This website uses cookies. By continuing to use this website you are giving consent to cookies being used. Visit our Privacy Center or Cookie Policy . I Agree",news:bitcoinist,https://bitcoinist.com/the-xrp-asian-breakout-japan-and-south-korea-lead-the-charge/,BNB,BNBUSDT,BNBUSDT,hack_security,risk,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
cand_00021,2056555515606454745,2026-05-19T02:00:18Z,2026-05-19 10:00:18 UTC+8,2026-05-19T02:00:18Z,2026-05-19 10:00:18 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:00:18 UTC+8,2026-05-19T02:00:18Z,2026-05-19 10:00:18 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,🇺🇸 LATEST: The White House is reviewing whether to scrap a decades-old rule designed to ensure investors get the best po,"🇺🇸 LATEST: The White House is reviewing whether to scrap a decades-old rule designed to ensure investors get the best possible prices on stock trades, per Bloomberg. https://t.co/oyo99tmAGS",webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00022,news:1033:c0ec5f665007aa33,2026-05-19T01:59:59Z,2026-05-19 09:59:59 UTC+8,2026-05-19T01:59:59Z,2026-05-19 09:59:59 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 09:59:59 UTC+8,2026-05-19T01:59:59Z,2026-05-19 09:59:59 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,日韩料将就原油联合储备达成协议 加强能源安全合作,据日经新闻报道，日本首相高市早苗与韩国总统李在明预计将在周二举行的峰会上达成一致，建立一个在原油采购领域开展合作的框架，其中包括建立联合储备机制。高市早苗将于周二至周三访问韩国，这是两国持续“穿梭外交”的一部分。中东局势预计将成为此次会谈的重点议题之一。该联合储备计划将利用“能源与资源韧性伙伴关系”（POWERR），这是高市早苗在4月宣布的一项与东南亚合作的能源框架。POWERR Asia旨在支持能源供应体系建设，特别是在石油储备不足的亚洲国家。在企业从中东以外地区采购原油时，将通过日本国际协力银行等机构获得资金支持。日本与韩国不仅将在金融支持方面展开合作，还将共同提供技术援助，以建设石油储备体系。,news:jin10,https://www.jin10.com/detail/20260519015959550800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00023,2056555401248977196,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:59:51 UTC+8,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,比特币ETF总净流出达6.49亿美元，创2026年第三大流出,币界网消息，5月18日比特币ETF总净流出为6.4861亿美元，成为2026年第三大流出。其中，黑石的$IBIT流出4.4833亿美元，富达的$FBTC流出6342万美元，Bitwise的$BITB流出916万美元，ARK的$ARKB流出1.0964亿美元，Invesco的$BTCO流出382万美元，Franklin的$EZBC流出665万美元，Vaneck的$HODL流出759万美元，WisdomTree和Grayscale的多个产品均未出现流出。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00024,2056555049518874939,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:58:27 UTC+8,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,黑石比特币ETF单日净流出5847枚BTC，创2026年第二大流出,币界网消息，黑石比特币ETF（$IBIT）在5月18日的净流出为5847枚比特币，按当前价格计算约合4.48亿美元，交易量达到24亿美元。这是2026年第二大流出。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00025,2056554729204003176,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:57:11 UTC+8,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"燕子回来了！💪

「先定 10 个大目标」老哥晒图展示其 $BTC 空单已浮盈 1222.5 万美元，但具体仓位和开仓点位并未露出

05.06 时他止损 BTC 空单最大亏损约 286.7 万美元，这下一把子都回来了","燕子回来了！💪

「先定 10 个大目标」老哥晒图展示其 $BTC 空单已浮盈 1222.5 万美元，但具体仓位和开仓点位并未露出

05.06 时他止损 BTC 空单最大亏损约 286.7 万美元，这下一把子都回来了",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00026,2056554201971646873,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普,"据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普家族加密项目 World Liberty Financial（WLF）的核心支持者，这一资金流向揭示了受制裁实体与特朗普商业盟友旗下去中心化网络之间的间接交集。针对此事，白宫及 WLF 均否认存在任何利益冲突或联系。币安与 Tron 的发言人也回应称，BNB Chain 与 Tron 均为独立的无许可公共区块链，他们作为技术提供商无法监控或控制网络上的个人交易。
https://t.co/YmpbUMHKy1",webhook,,BNB,BNBUSDT,BNBUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00027,news:1033:ad6e3cc702f1ae20,2026-05-19T01:50:26Z,2026-05-19 09:50:26 UTC+8,2026-05-19T01:50:26Z,2026-05-19 09:50:26 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 09:50:26 UTC+8,2026-05-19T01:50:26Z,2026-05-19 09:50:26 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美官员否认美国同意谈判期间暂时豁免对伊朗石油制裁,当地时间18日获悉，一名美国官员表示，伊朗方面关于“美国已同意在谈判进行期间解除对伊朗石油制裁”的消息是“虚假的”。当天早些时候，伊朗方面援引谈判团队相关消息人士的话称，美国在最新谈判文本中，已同意在谈判期间对伊朗石油制裁实施临时豁免。,news:jin10,https://www.jin10.com/detail/20260519015026293800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00028,2056552949174948146,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:50:06 UTC+8,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,". $HYPE TOP1 和 TOP2 头寸互为对手方，六千多万刀的头寸，总有一个要投降🙌

🔴Loracle：5x 做空 144 万枚 HYPE，价值 6843 万美元，入场价格 $42.55，目前浮亏 700.4 万美元
https:/",". $HYPE TOP1 和 TOP2 头寸互为对手方，六千多万刀的头寸，总有一个要投降🙌

🔴Loracle：5x 做空 144 万枚 HYPE，价值 6843 万美元，入场价格 $42.55，目前浮亏 700.4 万美元
https://t.co/4Wbrlu2dCJ

🟢地址 0x082…dca88：5x 做多 138 万枚 HYPE，价值 6537 万美元，入场价格 $38.67，目前浮盈 1198 万美元
https://t.co/37abU7HbOS",webhook,,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00029,2056552767158878551,2026-05-19T01:49:23Z,2026-05-19 09:49:23 UTC+8,2026-05-19T01:49:23Z,2026-05-19 09:49:23 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:49:23 UTC+8,2026-05-19T01:49:23Z,2026-05-19 09:49:23 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Defillama：Hyperliquid仍维持链上永续合约市场领先地位,币界网消息，据Defillama发文，尽管永续合约交易量较今年早些时候有所下降，但Hyperliquid仍维持链上永续合约市场的领先地位，月度交易量至少为第二名链的2倍。Defillama图表显示，Solana在5月升至永续合约交易量第二大链，市场份额超过10%。,webhook,,SOL,SOLUSDT,SOLUSDT,other,observe,3,single_asset,high,high,true,,,unknown_event_type
cand_00030,2056551493189378298,2026-05-19T01:44:19Z,2026-05-19 09:44:19 UTC+8,2026-05-19T01:44:19Z,2026-05-19 09:44:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:44:19 UTC+8,2026-05-19T01:44:19Z,2026-05-19 09:44:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,纳斯达克上市绿色数据中心开发商 Soluna (SLNH) 发布 2026 年第一季度财报。数据显示，公司 Q1 营收达 940 万美元，同比增长 58%，实现连续四个季度的环比增长；受股权薪酬及融资成本上升影响，Q1 净亏损为 1790,"纳斯达克上市绿色数据中心开发商 Soluna (SLNH) 发布 2026 年第一季度财报。数据显示，公司 Q1 营收达 940 万美元，同比增长 58%，实现连续四个季度的环比增长；受股权薪酬及融资成本上升影响，Q1 净亏损为 1790 万美元，调整后 EBITDA 亏损则同比微降至 210 万美元。业务方面，Soluna 提前完成了 48 MW 的 Kati 1A 项目建设，并正在推进规划 300+ MW 的 Kati 2 和 Dorothy 3 AI 算力中心园区。公司近期还斥资 5300 万美元收购了 150 MW 的 Briscoe 风电场，以实现算力与能源层的垂直整合。
https://t.co/S4HhRj1HLu",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00031,news:1033:09e9d5e5961bb94b,2026-05-19T01:43:51Z,2026-05-19 09:43:51 UTC+8,2026-05-19T01:43:51Z,2026-05-19 09:43:51 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 09:43:51 UTC+8,2026-05-19T01:43:51Z,2026-05-19 09:43:51 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,戴尔AI业务加速扩张 “AI工厂”客户数量新增1000家,戴尔科技表示，在过去一个季度中，主要人工智能产品线新增了1000家客户，凸显出该公司正在加速争取传统大型企业在引入人工智能工作负载方面的需求。戴尔CEO迈克尔·戴尔在接受采访时表示，目前公司旗下“AI工厂”客户数量已达5000家，高于2月公布财报时的4000家。该产品线主要提供搭载英伟达芯片、软件与服务的服务器，用于支持人工智能计算。使用该系统的客户包括礼来公司、霍尼韦尔以及三星电子，应用场景涵盖药物研发以及AI优化的半导体工厂建设等。,news:jin10,https://www.jin10.com/detail/20260519014351133800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
